Province/State,Country/Region,Date,Confirmed,Deaths,Lat,Long,Recovered
Hunan,China,3/31/20,1018,4,27.6104,111.7088,1014
Inner Mongolia,China,3/31/20,107,1,44.0935,113.9448,74
Jiangsu,China,3/31/20,646,0,32.9711,119.455,631
Jiangxi,China,3/31/20,937,1,27.614,115.7221,935
Jilin,China,3/31/20,98,1,43.6661,126.1923,92
Liaoning,China,3/31/20,139,2,41.2956,122.6085,124
Macau,China,3/31/20,41,0,22.1667,113.55,10
Ningxia,China,3/31/20,75,0,37.2692,106.1655,75
Qinghai,China,3/31/20,18,0,35.7452,95.9956,18
Shaanxi,China,3/31/20,253,3,35.1917,108.8701,242
Shandong,China,3/31/20,774,7,36.3427,118.1498,753
Shanghai,China,3/31/20,509,5,31.201999999999998,121.4491,341
Shanxi,China,3/31/20,136,0,37.5777,112.2922,133
Sichuan,China,3/31/20,550,3,30.6171,102.7103,536
Tianjin,China,3/31/20,174,3,39.3054,117.323,135
Tibet,China,3/31/20,1,0,31.6927,88.0924,1
Xinjiang,China,3/31/20,76,3,41.1129,85.2401,73
Yunnan,China,3/31/20,182,2,24.974,101.48700000000001,172
Zhejiang,China,3/31/20,1257,1,29.1832,120.0934,1226
None,Colombia,3/31/20,906,16,4.5709,-74.2973,31
None,Congo (Brazzaville),3/31/20,19,0,-4.0383,21.7587,0
None,Congo (Kinshasa),3/31/20,98,8,-4.0383,21.7587,2
None,Costa Rica,3/31/20,347,2,9.7489,-83.7534,4
None,Cote d'Ivoire,3/31/20,179,1,7.54,-5.5471,7
None,Croatia,3/31/20,867,6,45.1,15.2,67
None,Diamond Princess,3/31/20,712,10,0.0,0.0,603
None,Cuba,3/31/20,186,6,22.0,-80.0,8
None,Cyprus,3/31/20,262,8,35.1264,33.4299,23
None,Czechia,3/31/20,3308,31,49.8175,15.472999999999999,45
Faroe Islands,Denmark,3/31/20,169,0,61.8926,-6.9118,74
Greenland,Denmark,3/31/20,10,0,71.7069,-42.6043,2
None,Denmark,3/31/20,2860,90,56.2639,9.5018,1
None,Djibouti,3/31/20,30,0,11.8251,42.5903,0
None,Dominican Republic,3/31/20,1109,51,18.7357,-70.1627,5
None,Ecuador,3/31/20,2240,75,-1.8312,-78.1834,54
None,Egypt,3/31/20,710,46,26.0,30.0,157
None,El Salvador,3/31/20,32,1,13.7942,-88.8965,0
None,Equatorial Guinea,3/31/20,12,0,1.5,10.0,1
None,Eritrea,3/31/20,15,0,15.1794,39.7823,0
None,Estonia,3/31/20,745,4,58.5953,25.0136,26
None,Eswatini,3/31/20,9,0,-26.5225,31.4659,0
None,Ethiopia,3/31/20,26,0,9.145,40.4897,2
None,Fiji,3/31/20,5,0,-17.7134,178.065,0
None,Finland,3/31/20,1418,17,64.0,26.0,10
French Guiana,France,3/31/20,43,0,3.9339,-53.1258,6
French Polynesia,France,3/31/20,36,0,-17.6797,149.4068,0
Guadeloupe,France,3/31/20,114,4,16.25,-61.5833,22
Mayotte,France,3/31/20,94,1,-12.8275,45.1662,10
New Caledonia,France,3/31/20,16,0,-20.9043,165.618,0
Reunion,France,3/31/20,247,0,-21.1351,55.2471,1
Saint Barthelemy,France,3/31/20,6,0,17.9,-62.8333,1
St Martin,France,3/31/20,15,1,18.0708,-63.0501,2
Martinique,France,3/31/20,128,3,14.6415,-61.0242,27
None,France,3/31/20,52128,3523,46.2276,2.2137,9444
None,Gabon,3/31/20,16,1,-0.8037,11.6094,0
None,Gambia,3/31/20,4,1,13.4432,-15.3101,0
None,Georgia,3/31/20,110,0,42.3154,43.3569,21
None,Germany,3/31/20,71808,775,51.0,9.0,16100
None,Ghana,3/31/20,161,5,7.9465,-1.0232,31
None,Greece,3/31/20,1314,49,39.0742,21.8243,52
None,Guatemala,3/31/20,38,1,15.7835,-90.2308,12
None,Guinea,3/31/20,22,0,9.9456,-9.6966,0
None,Guyana,3/31/20,12,2,5.0,-58.75,0
None,Haiti,3/31/20,15,0,18.9712,-72.2852,1
None,Holy See,3/31/20,6,0,41.9029,12.4534,0
None,Honduras,3/31/20,141,7,15.2,-86.2419,3
None,Hungary,3/31/20,492,16,47.1625,19.5033,37
None,Iceland,3/31/20,1135,2,64.9631,-19.0208,198
None,India,3/31/20,1397,35,21.0,78.0,123
None,Indonesia,3/31/20,1528,136,-0.7893,113.9213,81
None,Iran,3/31/20,44605,2898,32.0,53.0,14656
None,Iraq,3/31/20,694,50,33.0,44.0,170
None,Ireland,3/31/20,3235,71,53.1424,-7.6921,5
None,Israel,3/31/20,5358,20,31.0,35.0,224
None,Italy,3/31/20,105792,12428,43.0,12.0,15729
None,Jamaica,3/31/20,36,1,18.1096,-77.2975,2
None,Japan,3/31/20,1953,56,36.0,138.0,424
None,Jordan,3/31/20,274,5,31.24,36.51,30
None,Kazakhstan,3/31/20,343,2,48.0196,66.9237,24
None,Kenya,3/31/20,59,1,-0.0236,37.9062,1
None,"Korea, South",3/31/20,9786,162,36.0,128.0,5408
None,Kuwait,3/31/20,289,0,29.5,47.75,73
None,Kyrgyzstan,3/31/20,107,0,41.2044,74.7661,3
None,Latvia,3/31/20,398,0,56.8796,24.6032,1
None,Lebanon,3/31/20,470,12,33.8547,35.8623,37
None,Liberia,3/31/20,3,0,6.4281,-9.4295,0
None,Liechtenstein,3/31/20,68,0,47.14,9.55,0
None,Lithuania,3/31/20,537,8,55.1694,23.8813,7
None,Luxembourg,3/31/20,2178,23,49.8153,6.1296,80
None,Madagascar,3/31/20,57,0,-18.7669,46.8691,0
None,Malaysia,3/31/20,2766,43,2.5,112.5,537
None,Maldives,3/31/20,18,0,3.2028,73.2207,13
None,Malta,3/31/20,169,0,35.9375,14.3754,2
None,Mauritania,3/31/20,6,1,21.0079,10.9408,2
None,Mauritius,3/31/20,143,5,-20.2,57.5,0
None,Mexico,3/31/20,1094,28,23.6345,-102.5528,35
None,Moldova,3/31/20,353,4,47.4116,28.3699,18
None,Monaco,3/31/20,52,1,43.7333,7.4167,2
None,Mongolia,3/31/20,12,0,46.8625,103.8467,2
None,Montenegro,3/31/20,109,2,42.5,19.3,0
None,Morocco,3/31/20,617,36,31.7917,-7.0926,24
None,Namibia,3/31/20,11,0,-22.9576,18.4904,2
None,Nepal,3/31/20,5,0,28.1667,84.25,1
Aruba,Netherlands,3/31/20,55,0,12.5186,-70.0358,1
Curacao,Netherlands,3/31/20,11,1,12.1696,-68.99,2
Sint Maarten,Netherlands,3/31/20,6,0,18.0425,-63.0548,0
None,Netherlands,3/31/20,12595,1039,52.1326,5.2913,250
None,New Zealand,3/31/20,647,1,-40.9006,174.886,74
None,Nicaragua,3/31/20,5,1,12.8654,-85.2072,0
None,Niger,3/31/20,27,3,17.6078,8.0817,0
None,Nigeria,3/31/20,135,2,9.082,8.6753,8
None,North Macedonia,3/31/20,329,9,41.6086,21.7453,12
None,Norway,3/31/20,4641,39,60.472,8.4689,13
None,Oman,3/31/20,192,1,21.0,57.0,34
None,Pakistan,3/31/20,1938,26,30.3753,69.3451,76
None,Panama,3/31/20,1181,30,8.538,-80.7821,9
None,Papua New Guinea,3/31/20,1,0,-6.315,143.9555,0
None,Paraguay,3/31/20,65,3,-23.4425,-58.4438,1
None,Peru,3/31/20,1065,30,-9.19,-75.0152,394
None,Philippines,3/31/20,2084,88,13.0,122.0,49
None,Poland,3/31/20,2311,33,51.9194,19.1451,7
None,Portugal,3/31/20,7443,160,39.3999,-8.2245,43
None,Qatar,3/31/20,781,2,25.3548,51.1839,62
None,Romania,3/31/20,2245,82,45.9432,24.9668,220
None,Russia,3/31/20,2337,17,60.0,90.0,121
None,Rwanda,3/31/20,75,0,-1.9403,29.8739,0
None,Saint Lucia,3/31/20,13,0,13.9094,-60.9789,1
None,Saint Vincent and the Grenadines,3/31/20,1,0,12.9843,-61.2872,1
None,San Marino,3/31/20,236,26,43.9424,12.4578,13
None,Saudi Arabia,3/31/20,1563,10,24.0,45.0,165
None,Senegal,3/31/20,175,0,14.4974,-14.4524,40
None,Serbia,3/31/20,900,16,44.0165,21.0059,0
None,Seychelles,3/31/20,10,0,-4.6796,55.492,0
None,Singapore,3/31/20,926,3,1.2833,103.8333,240
None,Slovakia,3/31/20,363,0,48.669,19.699,3
None,Slovenia,3/31/20,802,15,46.1512,14.9955,10
None,Somalia,3/31/20,5,0,5.1521,46.1996,1
None,South Africa,3/31/20,1353,5,-30.5595,22.9375,31
None,Spain,3/31/20,95923,8464,40.0,-4.0,19259
None,Sri Lanka,3/31/20,143,2,7.0,81.0,17
None,Sudan,3/31/20,7,2,12.8628,30.2176,1
None,Suriname,3/31/20,9,0,3.9193,-56.0278,0
None,Sweden,3/31/20,4435,180,63.0,16.0,16
None,Switzerland,3/31/20,16605,433,46.8182,8.2275,1823
None,Taiwan*,3/31/20,322,5,23.7,121.0,39
None,Tanzania,3/31/20,19,1,-6.369,34.8888,1
None,Thailand,3/31/20,1651,10,15.0,101.0,342
None,Togo,3/31/20,34,1,8.6195,0.8248,10
None,Trinidad and Tobago,3/31/20,87,3,10.6918,-61.2225,1
None,Tunisia,3/31/20,394,10,34.0,9.0,3
None,Turkey,3/31/20,13531,214,38.9637,35.2433,243
None,Uganda,3/31/20,44,0,1.0,32.0,0
None,Ukraine,3/31/20,645,17,48.3794,31.1656,10
None,United Arab Emirates,3/31/20,664,6,24.0,54.0,61
Bermuda,United Kingdom,3/31/20,32,0,32.3078,-64.7505,10
Cayman Islands,United Kingdom,3/31/20,14,1,19.3133,-81.2546,0
Channel Islands,United Kingdom,3/31/20,141,3,49.3723,-2.3644,0
Gibraltar,United Kingdom,3/31/20,69,0,36.1408,-5.3536,34
Isle of Man,United Kingdom,3/31/20,60,0,54.2361,-4.5481,0
Montserrat,United Kingdom,3/31/20,5,0,16.7425,-62.1874,0
None,United Kingdom,3/31/20,25150,1789,55.3781,-3.4360000000000004,135
None,Uruguay,3/31/20,338,1,-32.5228,-55.7658,41
None,US,3/31/20,188172,3873,37.0902,-95.7129,7024
None,Uzbekistan,3/31/20,172,2,41.3775,64.5853,7
None,Venezuela,3/31/20,135,3,6.4238,-66.5897,39
None,Vietnam,3/31/20,212,0,16.0,108.0,58
None,Zambia,3/31/20,35,0,-15.4167,28.2833,0
None,Zimbabwe,3/31/20,8,1,-20.0,30.0,0
None,Dominica,3/31/20,12,0,15.415,-61.371,0
None,Grenada,3/31/20,9,0,12.1165,-61.678999999999995,0
None,Mozambique,3/31/20,8,0,-18.6657,35.5296,0
None,Syria,3/31/20,10,2,34.8021,38.9968,0
None,Timor-Leste,3/31/20,1,0,-8.8742,125.7275,0
None,Belize,3/31/20,3,0,13.1939,-59.5432,0
None,Laos,3/31/20,9,0,19.856270000000002,102.495496,0
None,Libya,3/31/20,10,0,26.3351,17.228331,1
None,West Bank and Gaza,3/31/20,119,1,31.9522,35.2332,18
None,Guinea-Bissau,3/31/20,8,0,11.8037,-15.1804,0
None,Mali,3/31/20,28,2,17.570692,-3.996166000000001,0
None,Saint Kitts and Nevis,3/31/20,8,0,17.357822,-62.782998,0
None,Kosovo,3/31/20,112,1,42.602636,20.902977,6
None,Burma,3/31/20,15,1,21.9162,95.956,0
Anguilla,United Kingdom,3/31/20,2,0,18.2206,-63.0686,0
British Virgin Islands,United Kingdom,3/31/20,3,0,18.4207,-64.64,0
Turks and Caicos Islands,United Kingdom,3/31/20,5,0,21.69400000000001,-71.7979,0
None,MS Zaandam,3/31/20,2,0,0.0,0.0,0
None,Botswana,3/31/20,4,1,-22.3285,24.6849,0
None,Burundi,3/31/20,2,0,-3.3731,29.9189,0
None,Sierra Leone,3/31/20,1,0,8.460555000000001,-11.779889,0
"Bonaire, Sint Eustatius and Saba",Netherlands,3/31/20,0,0,12.1784,-68.2385,0
None,Malawi,3/31/20,0,0,-13.254307999999998,34.301525,0
Falkland Islands (Malvinas),United Kingdom,3/31/20,0,0,-51.7963,-59.5236,0
Saint Pierre and Miquelon,France,3/31/20,0,0,46.8852,-56.3159,0
None,South Sudan,3/31/20,0,0,6.8770000000000024,31.307,0
None,Western Sahara,3/31/20,0,0,24.2155,-12.8858,0
None,Sao Tome and Principe,3/31/20,0,0,0.18636,6.613081,0
None,Yemen,3/31/20,0,0,15.552726999999999,48.516388,0
None,Afghanistan,4/1/20,237,4,33.0,65.0,5
None,Albania,4/1/20,259,15,41.1533,20.1683,67
None,Algeria,4/1/20,847,58,28.0339,1.6596,61
None,Andorra,4/1/20,390,14,42.5063,1.5218,10
None,Angola,4/1/20,8,2,-11.2027,17.8739,1
None,Antigua and Barbuda,4/1/20,7,0,17.0608,-61.7964,0
None,Argentina,4/1/20,1054,28,-38.4161,-63.6167,248
None,Armenia,4/1/20,571,4,40.0691,45.0382,31
Australian Capital Territory,Australia,4/1/20,84,1,-35.4735,149.0124,8
New South Wales,Australia,4/1/20,2182,9,-33.8688,151.2093,4
Northern Territory,Australia,4/1/20,19,0,-12.4634,130.8456,0
Queensland,Australia,4/1/20,781,2,-28.0167,153.4,8
South Australia,Australia,4/1/20,367,0,-34.9285,138.6007,6
Tasmania,Australia,4/1/20,69,2,-41.4545,145.9707,5
Victoria,Australia,4/1/20,968,4,-37.8136,144.9631,343
Western Australia,Australia,4/1/20,392,2,-31.9505,115.8605,48
None,Austria,4/1/20,10711,146,47.5162,14.5501,1436
None,Azerbaijan,4/1/20,359,5,40.1431,47.5769,26
None,Bahamas,4/1/20,21,1,25.0343,-77.3963,1
None,Bahrain,4/1/20,569,4,26.0275,50.55,337
None,Bangladesh,4/1/20,54,6,23.685,90.3563,25
None,Barbados,4/1/20,34,0,13.1939,-59.5432,0
None,Belarus,4/1/20,163,2,53.7098,27.9534,53
None,Belgium,4/1/20,13964,828,50.8333,4.0,2132
None,Benin,4/1/20,13,0,9.3077,2.3158,1
None,Bhutan,4/1/20,4,0,27.5142,90.4336,0
None,Bolivia,4/1/20,115,7,-16.2902,-63.5887,1
None,Bosnia and Herzegovina,4/1/20,459,13,43.9159,17.6791,19
None,Brazil,4/1/20,6836,240,-14.235,-51.9253,127
None,Brunei,4/1/20,131,1,4.5353,114.7277,52
None,Bulgaria,4/1/20,422,10,42.7339,25.4858,20
None,Burkina Faso,4/1/20,282,16,12.2383,-1.5616,46
None,Cabo Verde,4/1/20,6,1,16.5388,-23.0418,0
None,Cambodia,4/1/20,109,0,11.55,104.9167,25
None,Cameroon,4/1/20,233,6,3.8480000000000003,11.5021,10
None,Central African Republic,4/1/20,3,0,6.6111,20.9394,0
None,Chad,4/1/20,7,0,15.4542,18.7322,0
None,Chile,4/1/20,3031,16,-35.6751,-71.543,234
Anhui,China,4/1/20,990,6,31.8257,117.2264,984
Beijing,China,4/1/20,580,8,40.1824,116.4142,418
Chongqing,China,4/1/20,579,6,30.0572,107.874,570
Fujian,China,4/1/20,345,1,26.0789,117.9874,298
Gansu,China,4/1/20,138,2,37.8099,101.0583,127
Guangdong,China,4/1/20,1501,8,23.3417,113.4244,1357
Guangxi,China,4/1/20,254,2,23.8298,108.7881,250
Guizhou,China,4/1/20,146,2,26.8154,106.8748,144
Hainan,China,4/1/20,168,6,19.1959,109.7453,168
Hebei,China,4/1/20,323,6,39.549,116.1306,310
Heilongjiang,China,4/1/20,484,13,47.861999999999995,127.7615,469
Henan,China,4/1/20,1276,22,33.882,113.61399999999999,1251
Hong Kong,China,4/1/20,765,4,22.3,114.2,147
Hubei,China,4/1/20,67802,3193,30.9756,112.2707,63326
Hunan,China,4/1/20,1018,4,27.6104,111.7088,1014
Inner Mongolia,China,4/1/20,111,1,44.0935,113.9448,74
Jiangsu,China,4/1/20,646,0,32.9711,119.455,631
Jiangxi,China,4/1/20,937,1,27.614,115.7221,935
Jilin,China,4/1/20,98,1,43.6661,126.1923,92
Liaoning,China,4/1/20,140,2,41.2956,122.6085,124
Macau,China,4/1/20,41,0,22.1667,113.55,10
Ningxia,China,4/1/20,75,0,37.2692,106.1655,75
Qinghai,China,4/1/20,18,0,35.7452,95.9956,18
Shaanxi,China,4/1/20,255,3,35.1917,108.8701,242
Shandong,China,4/1/20,774,7,36.3427,118.1498,753
Shanghai,China,4/1/20,516,6,31.201999999999998,121.4491,341
Shanxi,China,4/1/20,137,0,37.5777,112.2922,133
Sichuan,China,4/1/20,552,3,30.6171,102.7103,537
Tianjin,China,4/1/20,176,3,39.3054,117.323,135
Tibet,China,4/1/20,1,0,31.6927,88.0924,1
Xinjiang,China,4/1/20,76,3,41.1129,85.2401,73
Yunnan,China,4/1/20,182,2,24.974,101.48700000000001,172
Zhejiang,China,4/1/20,1257,1,29.1832,120.0934,1226
None,Colombia,4/1/20,1065,17,4.5709,-74.2973,39
None,Congo (Brazzaville),4/1/20,19,0,-4.0383,21.7587,0
None,Congo (Kinshasa),4/1/20,109,9,-4.0383,21.7587,3
None,Costa Rica,4/1/20,375,2,9.7489,-83.7534,4
None,Cote d'Ivoire,4/1/20,190,1,7.54,-5.5471,9
None,Croatia,4/1/20,963,6,45.1,15.2,73
None,Diamond Princess,4/1/20,712,11,0.0,0.0,603
None,Cuba,4/1/20,212,6,22.0,-80.0,12
None,Cyprus,4/1/20,320,9,35.1264,33.4299,28
None,Czechia,4/1/20,3508,39,49.8175,15.472999999999999,61
Faroe Islands,Denmark,4/1/20,173,0,61.8926,-6.9118,75
Greenland,Denmark,4/1/20,10,0,71.7069,-42.6043,2
None,Denmark,4/1/20,3107,104,56.2639,9.5018,894
None,Djibouti,4/1/20,33,0,11.8251,42.5903,0
None,Dominican Republic,4/1/20,1284,57,18.7357,-70.1627,9
None,Ecuador,4/1/20,2748,93,-1.8312,-78.1834,58
None,Egypt,4/1/20,779,52,26.0,30.0,179
None,El Salvador,4/1/20,32,1,13.7942,-88.8965,0
None,Equatorial Guinea,4/1/20,15,0,1.5,10.0,1
None,Eritrea,4/1/20,15,0,15.1794,39.7823,0
None,Estonia,4/1/20,779,5,58.5953,25.0136,33
None,Eswatini,4/1/20,9,0,-26.5225,31.4659,0
None,Ethiopia,4/1/20,29,0,9.145,40.4897,2
None,Fiji,4/1/20,5,0,-17.7134,178.065,0
None,Finland,4/1/20,1446,17,64.0,26.0,10
French Guiana,France,4/1/20,51,0,3.9339,-53.1258,15
French Polynesia,France,4/1/20,37,0,-17.6797,149.4068,0
Guadeloupe,France,4/1/20,125,6,16.25,-61.5833,24
Mayotte,France,4/1/20,94,1,-12.8275,45.1662,10
New Caledonia,France,4/1/20,16,0,-20.9043,165.618,0
Reunion,France,4/1/20,281,0,-21.1351,55.2471,40
Saint Barthelemy,France,4/1/20,6,0,17.9,-62.8333,1
St Martin,France,4/1/20,15,1,18.0708,-63.0501,2
Martinique,France,4/1/20,135,3,14.6415,-61.0242,27
None,France,4/1/20,56989,4403,46.2276,2.2137,10934
None,Gabon,4/1/20,18,1,-0.8037,11.6094,0
None,Gambia,4/1/20,4,1,13.4432,-15.3101,2
None,Georgia,4/1/20,117,0,42.3154,43.3569,23
None,Germany,4/1/20,77872,920,51.0,9.0,18700
None,Ghana,4/1/20,195,5,7.9465,-1.0232,31
None,Greece,4/1/20,1415,50,39.0742,21.8243,52
None,Guatemala,4/1/20,39,1,15.7835,-90.2308,12
None,Guinea,4/1/20,30,0,9.9456,-9.6966,0
None,Guyana,4/1/20,19,2,5.0,-58.75,0
None,Haiti,4/1/20,16,0,18.9712,-72.2852,1
None,Holy See,4/1/20,6,0,41.9029,12.4534,0
None,Honduras,4/1/20,172,10,15.2,-86.2419,3
None,Hungary,4/1/20,525,20,47.1625,19.5033,40
None,Iceland,4/1/20,1220,2,64.9631,-19.0208,225
None,India,4/1/20,1998,58,21.0,78.0,148
None,Indonesia,4/1/20,1677,157,-0.7893,113.9213,103
None,Iran,4/1/20,47593,3036,32.0,53.0,15473
None,Iraq,4/1/20,728,52,33.0,44.0,182
None,Ireland,4/1/20,3447,85,53.1424,-7.6921,5
None,Israel,4/1/20,6092,26,31.0,35.0,241
None,Italy,4/1/20,110574,13155,43.0,12.0,16847
None,Jamaica,4/1/20,44,3,18.1096,-77.2975,2
None,Japan,4/1/20,2178,57,36.0,138.0,472
None,Jordan,4/1/20,278,5,31.24,36.51,36
None,Kazakhstan,4/1/20,380,3,48.0196,66.9237,26
None,Kenya,4/1/20,81,1,-0.0236,37.9062,3
None,"Korea, South",4/1/20,9887,165,36.0,128.0,5567
None,Kuwait,4/1/20,317,0,29.5,47.75,80
None,Kyrgyzstan,4/1/20,111,0,41.2044,74.7661,3
None,Latvia,4/1/20,446,0,56.8796,24.6032,1
None,Lebanon,4/1/20,479,14,33.8547,35.8623,43
None,Liberia,4/1/20,6,0,6.4281,-9.4295,0
None,Liechtenstein,4/1/20,68,0,47.14,9.55,0
None,Lithuania,4/1/20,581,8,55.1694,23.8813,7
None,Luxembourg,4/1/20,2319,29,49.8153,6.1296,80
None,Madagascar,4/1/20,57,0,-18.7669,46.8691,0
None,Malaysia,4/1/20,2908,45,2.5,112.5,645
None,Maldives,4/1/20,19,0,3.2028,73.2207,13
None,Malta,4/1/20,188,0,35.9375,14.3754,2
None,Mauritania,4/1/20,6,1,21.0079,10.9408,2
None,Mauritius,4/1/20,161,6,-20.2,57.5,0
None,Mexico,4/1/20,1215,29,23.6345,-102.5528,35
None,Moldova,4/1/20,423,5,47.4116,28.3699,23
None,Monaco,4/1/20,55,1,43.7333,7.4167,2
None,Mongolia,4/1/20,14,0,46.8625,103.8467,2
None,Montenegro,4/1/20,123,2,42.5,19.3,0
None,Morocco,4/1/20,654,39,31.7917,-7.0926,29
None,Namibia,4/1/20,14,0,-22.9576,18.4904,2
None,Nepal,4/1/20,5,0,28.1667,84.25,1
Aruba,Netherlands,4/1/20,55,0,12.5186,-70.0358,1
Curacao,Netherlands,4/1/20,11,1,12.1696,-68.99,3
Sint Maarten,Netherlands,4/1/20,16,1,18.0425,-63.0548,6
None,Netherlands,4/1/20,13614,1173,52.1326,5.2913,250
None,New Zealand,4/1/20,708,1,-40.9006,174.886,83
None,Nicaragua,4/1/20,5,1,12.8654,-85.2072,0
None,Niger,4/1/20,74,5,17.6078,8.0817,0
None,Nigeria,4/1/20,174,2,9.082,8.6753,9
None,North Macedonia,4/1/20,354,11,41.6086,21.7453,17
None,Norway,4/1/20,4863,44,60.472,8.4689,13
None,Oman,4/1/20,210,1,21.0,57.0,34
None,Pakistan,4/1/20,2118,27,30.3753,69.3451,94
None,Panama,4/1/20,1181,30,8.538,-80.7821,9
None,Papua New Guinea,4/1/20,1,0,-6.315,143.9555,0
None,Paraguay,4/1/20,69,3,-23.4425,-58.4438,1
None,Peru,4/1/20,1323,38,-9.19,-75.0152,394
None,Philippines,4/1/20,2311,96,13.0,122.0,50
None,Poland,4/1/20,2554,43,51.9194,19.1451,47
None,Portugal,4/1/20,8251,187,39.3999,-8.2245,43
None,Qatar,4/1/20,835,2,25.3548,51.1839,71
None,Romania,4/1/20,2460,92,45.9432,24.9668,252
None,Russia,4/1/20,2777,24,60.0,90.0,190
None,Rwanda,4/1/20,82,0,-1.9403,29.8739,0
None,Saint Lucia,4/1/20,13,0,13.9094,-60.9789,1
None,Saint Vincent and the Grenadines,4/1/20,1,0,12.9843,-61.2872,1
None,San Marino,4/1/20,236,26,43.9424,12.4578,13
None,Saudi Arabia,4/1/20,1720,16,24.0,45.0,264
None,Senegal,4/1/20,190,1,14.4974,-14.4524,45
None,Serbia,4/1/20,1060,28,44.0165,21.0059,0
None,Seychelles,4/1/20,10,0,-4.6796,55.492,0
None,Singapore,4/1/20,1000,3,1.2833,103.8333,245
None,Slovakia,4/1/20,400,1,48.669,19.699,3
None,Slovenia,4/1/20,841,15,46.1512,14.9955,10
None,Somalia,4/1/20,5,0,5.1521,46.1996,1
None,South Africa,4/1/20,1380,5,-30.5595,22.9375,50
None,Spain,4/1/20,104118,9387,40.0,-4.0,22647
None,Sri Lanka,4/1/20,146,3,7.0,81.0,21
None,Sudan,4/1/20,7,2,12.8628,30.2176,2
None,Suriname,4/1/20,10,0,3.9193,-56.0278,0
None,Sweden,4/1/20,4947,239,63.0,16.0,103
None,Switzerland,4/1/20,17768,488,46.8182,8.2275,2967
None,Taiwan*,4/1/20,329,5,23.7,121.0,39
None,Tanzania,4/1/20,20,1,-6.369,34.8888,1
None,Thailand,4/1/20,1771,12,15.0,101.0,505
None,Togo,4/1/20,36,2,8.6195,0.8248,10
None,Trinidad and Tobago,4/1/20,90,5,10.6918,-61.2225,1
None,Tunisia,4/1/20,423,12,34.0,9.0,5
None,Turkey,4/1/20,15679,277,38.9637,35.2433,333
None,Uganda,4/1/20,44,0,1.0,32.0,0
None,Ukraine,4/1/20,794,20,48.3794,31.1656,13
None,United Arab Emirates,4/1/20,814,8,24.0,54.0,61
Bermuda,United Kingdom,4/1/20,32,0,32.3078,-64.7505,10
Cayman Islands,United Kingdom,4/1/20,22,1,19.3133,-81.2546,0
Channel Islands,United Kingdom,4/1/20,172,3,49.3723,-2.3644,0
Gibraltar,United Kingdom,4/1/20,81,0,36.1408,-5.3536,34
Isle of Man,United Kingdom,4/1/20,68,1,54.2361,-4.5481,0
Montserrat,United Kingdom,4/1/20,5,0,16.7425,-62.1874,0
None,United Kingdom,4/1/20,29474,2352,55.3781,-3.4360000000000004,135
None,Uruguay,4/1/20,338,2,-32.5228,-55.7658,41
None,US,4/1/20,213372,4757,37.0902,-95.7129,8474
None,Uzbekistan,4/1/20,181,2,41.3775,64.5853,12
None,Venezuela,4/1/20,143,3,6.4238,-66.5897,41
None,Vietnam,4/1/20,218,0,16.0,108.0,63
None,Zambia,4/1/20,36,0,-15.4167,28.2833,0
None,Zimbabwe,4/1/20,8,1,-20.0,30.0,0
None,Dominica,4/1/20,12,0,15.415,-61.371,0
None,Grenada,4/1/20,9,0,12.1165,-61.678999999999995,0
None,Mozambique,4/1/20,10,0,-18.6657,35.5296,0
None,Syria,4/1/20,10,2,34.8021,38.9968,0
None,Timor-Leste,4/1/20,1,0,-8.8742,125.7275,0
None,Belize,4/1/20,3,0,13.1939,-59.5432,0
None,Laos,4/1/20,10,0,19.856270000000002,102.495496,0
None,Libya,4/1/20,10,0,26.3351,17.228331,0
None,West Bank and Gaza,4/1/20,134,1,31.9522,35.2332,18
None,Guinea-Bissau,4/1/20,9,0,11.8037,-15.1804,0
None,Mali,4/1/20,31,3,17.570692,-3.996166000000001,0
None,Saint Kitts and Nevis,4/1/20,8,0,17.357822,-62.782998,0
None,Kosovo,4/1/20,125,1,42.602636,20.902977,10
None,Burma,4/1/20,15,1,21.9162,95.956,0
Anguilla,United Kingdom,4/1/20,2,0,18.2206,-63.0686,0
British Virgin Islands,United Kingdom,4/1/20,3,0,18.4207,-64.64,0
Turks and Caicos Islands,United Kingdom,4/1/20,6,0,21.69400000000001,-71.7979,0
None,MS Zaandam,4/1/20,9,2,0.0,0.0,0
None,Botswana,4/1/20,4,1,-22.3285,24.6849,0
None,Burundi,4/1/20,2,0,-3.3731,29.9189,0
None,Sierra Leone,4/1/20,2,0,8.460555000000001,-11.779889,0
"Bonaire, Sint Eustatius and Saba",Netherlands,4/1/20,0,0,12.1784,-68.2385,0
None,Malawi,4/1/20,0,0,-13.254307999999998,34.301525,0
Falkland Islands (Malvinas),United Kingdom,4/1/20,0,0,-51.7963,-59.5236,0
Saint Pierre and Miquelon,France,4/1/20,0,0,46.8852,-56.3159,0
None,South Sudan,4/1/20,0,0,6.8770000000000024,31.307,0
None,Western Sahara,4/1/20,0,0,24.2155,-12.8858,0
None,Sao Tome and Principe,4/1/20,0,0,0.18636,6.613081,0
None,Yemen,4/1/20,0,0,15.552726999999999,48.516388,0
None,Afghanistan,4/2/20,273,6,33.0,65.0,10
None,Albania,4/2/20,277,16,41.1533,20.1683,76
None,Algeria,4/2/20,986,86,28.0339,1.6596,61
None,Andorra,4/2/20,428,15,42.5063,1.5218,10
